user_id,book_id,rating
52855,28,5
52855,1819,4
52855,78,3
52855,68,5
52855,20,3
52856,16,5
52856,97,5
52856,3235,4
52856,932,5
52856,826,4
52856,1515,5
52856,582,4
52856,2220,5
52856,227,5
52856,1157,5
52856,293,5
52856,170,5
52856,699,5
52856,479,5
52856,446,4
52856,343,5
52856,28,5
52856,71,5
52856,772,4
52856,478,5
52856,9,5
52856,123,5
52856,2418,5
52857,225,5
52857,924,4
52857,483,4
52857,255,4
52857,515,5
52857,516,4
52857,6,2
52857,476,5
52857,249,4
52857,1577,4
52857,2804,3
52857,212,4
52857,494,3
52857,2128,4
52857,467,4
52857,325,4
52857,8,5
52857,1030,2
52857,1557,3
52857,60,4
52857,2926,5
52857,591,4
52857,658,5
52857,1796,3
52857,1657,5
52857,2079,4
52857,115,5
52857,2939,3
52857,654,4
52857,2953,2
52857,287,4
52858,457,3
52858,10,5
52858,293,5
52858,346,4
52858,209,4
52858,3,3
52858,618,5
52858,192,5
52858,1,5
52858,16,4
52858,49,3
52858,73,3
52858,97,3
52858,125,4
52858,653,5
52858,34,4
52858,342,3
52858,140,4
52858,258,4
52858,300,5
52858,20,5
52858,215,4
52858,23,5
52858,424,3
52858,6,5
52858,19,5
52858,413,5
52858,1853,5
52858,165,4
52858,649,4
52858,194,4
52858,95,4
52858,98,5
52858,307,5
52858,71,4
52858,80,5
52858,39,5
52858,107,4
52858,51,3
52858,53,4
52858,63,4
52858,1286,3
52858,18,5
52858,27,4
52858,134,3
52858,354,5
52858,547,4
52858,189,5
52858,496,5
52858,103,5
52858,29,4
52858,161,5
52858,172,4
52858,229,4
52858,611,3
52858,478,4
52858,257,4
52858,153,4
52858,94,5
52858,417,3
52858,21,5
52858,88,3
52858,7,5
52858,650,4
52858,26,5
52858,155,5
52858,441,4
52858,2,5
52858,35,4
52858,188,3
52858,440,3
52858,629,4
52858,37,3
52858,1239,5
52858,142,5
52858,446,5
52858,9,4
52858,606,4
52858,52,3
52858,135,5
52858,24,5
52858,59,4
52858,233,4
52858,56,3
52858,41,3
52858,33,4
52859,204,5
52859,195,4
52859,545,5
52859,343,5
52859,335,5
52859,888,4
52859,293,4
52859,296,5
52859,1825,5
52859,123,4
52859,37,5
52859,29,4
52859,339,5
52859,905,5
52859,125,4
52859,278,5
52859,1984,4
52859,373,4
52859,1222,5
52859,73,5
52859,2315,5
52859,23,5
52859,227,4
52859,2731,5
52859,72,3
52859,18,5
52859,626,5
52859,84,5
52859,158,5
52859,59,5
52859,549,5
52859,5,3
52859,102,5
52859,1233,5
52859,90,4
52859,19,5
52859,257,4
52859,594,5
52859,2,5
52859,77,5
52859,132,4
52859,2049,5
52859,85,5
52859,4,5
52859,346,5
52859,1548,5
52859,3,5
52859,133,4
52859,80,3
52859,2438,5
52859,31,5
52859,2696,5
52859,6,5
52859,120,4
52859,245,5
52860,56,4
52860,202,4
52860,39,5
52860,389,5
52860,177,5
52860,1258,4
52860,2151,5
52860,1286,5
52860,259,5
52860,488,5
52860,1093,4
52860,377,5
52860,583,4
52860,428,4
52860,355,4
52860,91,5
52860,275,3
52860,1995,5
52860,147,4
52860,282,4
52860,1261,4
52860,603,5
52860,215,5
52860,376,3
52860,2301,4
52860,2254,5
52860,14,5
52860,188,5
52860,491,3
52860,2,5
52860,252,5
52860,110,5
52860,192,5
52860,3,4
52860,52,4
52860,49,3
52860,307,5
52860,246,4
52860,23,5
52860,1496,5
52860,2008,3
52860,1353,5
52860,434,3
52860,565,5
52860,2244,5
52860,163,5
52860,165,5
52860,818,4
52860,2908,2
52860,1958,4
52860,33,5
52860,213,5
52860,322,5
52860,294,5
52860,449,4
52860,1050,5
52860,80,5
52860,135,4
52860,805,4
52860,814,4
52861,241,4
52861,2565,4
52861,3509,3
52861,21,5
52861,85,4
52861,1869,3
52861,1175,4
52861,370,4
52861,159,5
52861,428,4
52861,997,2
52861,93,4
52861,163,3
52861,1293,3
52861,601,3
52861,2064,2
52861,41,5
52861,626,4
52861,36,4
52861,27,5
52861,175,5
52861,888,4
52861,627,4
52861,332,3
52861,1061,4
52861,3206,4
52861,1059,4
52861,24,5
52861,1452,3
52861,3922,3
52861,2,5
52861,1531,4
52861,151,5
52861,102,3
52861,23,5
52861,18,5
52861,1233,2
52861,3179,4
52861,2438,3
52861,214,5
52862,32,3
52862,71,4
52862,618,5
52862,2,5
52862,312,5
52862,21,5
52862,1064,4
52862,2009,3
52862,1533,5
52862,322,5
52862,39,5
52862,666,5
52862,696,5
52862,898,5
52862,375,5
52862,7,5
52862,356,4
52862,230,3
52862,1709,3
52862,188,5
52862,161,4
52862,18,5
52862,8,3
52862,97,5
52862,27,5
52862,205,5
52862,584,4
52862,135,5
52862,457,4
52862,155,4
52862,4,5
52862,768,5
52862,1682,4
52862,23,5
52862,17,5
52862,367,4
52862,19,4
52862,167,5
52862,413,5
52862,671,3
52862,24,5
52862,1,5
52862,110,5
52862,83,5
52862,28,4
52862,3080,4
52862,1715,5
52862,2735,4
52862,665,4
52862,1100,5
52862,103,5
52862,165,3
52863,498,5
52863,706,2
52863,1706,3
52863,264,4
52863,305,2
52863,675,1
52863,126,5
52863,287,4
52863,229,5
52863,301,5
52863,402,5
52863,725,5
52863,9,2
52863,1053,3
52863,284,2
52863,189,5
52863,173,4
52863,670,4
52863,401,5
52863,255,5
52863,736,5
52863,18,4
52863,2,3
52863,155,5
52863,24,3
52863,1015,4
52863,23,3
52863,2045,4
52863,1262,5
52863,170,2
52863,715,3
52863,424,3
52863,357,5
52863,614,5
52863,54,5
52863,13,5
52863,1041,4
52863,2817,4
52863,612,5
52863,599,5
52863,55,4
52863,232,5
52863,936,3
52863,1160,4
52863,1624,5
52863,2875,2
52863,723,5
52863,161,5
52863,168,5
52863,530,3
52863,26,2
52863,478,3
52863,611,3
52863,58,4
52863,2846,5
52863,48,5
52863,2403,3
52863,297,4
52863,1105,5
52863,485,5
52863,7,4
52863,45,2
52863,967,4
52863,806,5
52863,19,5
52864,43,5
52864,248,5
52864,626,2
52864,3459,4
52864,233,5
52864,71,5
52864,3051,4
52864,416,5
52864,79,5
52864,706,4
52864,97,5
52864,868,4
52864,230,5
52864,151,4
52864,171,5
52864,142,5
52864,2729,5
52864,1058,5
52864,16,5
52864,84,5
52864,80,4
52864,823,5
52864,89,5
52864,2,5
52864,346,4
52864,184,5
52864,103,5
52864,95,5
52864,8,4
52864,446,5
52864,63,5
52864,3,5
52864,1732,5
52864,29,5
52864,10,5
52864,93,4
52864,899,5
52864,296,5
52864,1565,2
52864,424,5
52864,73,3
52864,180,4
52864,85,4
52864,3920,5
52864,2235,5
52864,1,5
52864,601,5
52864,490,5
52864,94,5
52864,31,5
52864,258,4
52864,3903,5
52864,339,4
52864,76,5
52864,102,5
52864,1422,5
52864,451,5
52864,829,5
52864,935,5
52864,1454,4
52864,671,5
52865,3886,5
52865,3509,5
52865,1836,5
52865,2985,3
52865,486,4
52865,1497,5
52865,3922,4
52865,1043,4
52865,1166,3
52865,601,5
52865,90,3
52865,241,5
52865,300,4
52865,321,5
52865,3051,5
52865,2311,5
52865,2343,5
52865,23,5
52865,36,4
52865,2799,5
52865,2,5
52865,627,5
52866,2506,4
52866,2225,4
52866,660,4
52866,431,4
52866,1485,4
52866,98,2
52866,2594,4
52866,1940,4
52866,196,5
52866,239,4
52866,453,3
52866,2806,5
52866,3,1
52866,989,4
52866,3744,5
52866,1783,1
52866,1090,4
52866,84,4
52866,3141,3
52866,65,5
52866,264,5
52866,72,4
52866,86,4
52866,3403,4
52866,29,5
52866,1620,4
52866,226,5
52866,2111,5
52866,176,3
52866,357,4
52866,485,2
52866,1960,4
52866,1,5
52866,2953,4
52866,736,5
52866,126,3
52866,5,5
52866,14,5
52866,1954,3
52866,121,5
52866,914,4
52866,209,5
52866,883,3
52866,16,2
52866,405,5
52866,17,5
52866,3267,2
52866,8,5
52866,104,5
52866,173,4
52866,20,5
52866,400,2
52866,547,3
52866,929,5
52866,113,5
52867,91,4
52867,259,3
52867,275,4
52867,1022,5
52867,147,5
52867,1008,5
52867,2996,3
52867,1716,4
52867,20,3
52867,945,3
52867,68,4
52867,17,5
52867,376,3
52867,845,5
52867,2941,5
52867,90,4
52867,1251,5
52867,340,4
52867,1227,5
52867,6,4
52867,182,3
52867,600,3
52867,88,4
52867,1,4
52868,119,5
52868,1299,5
52868,354,5
52868,194,5
52868,1642,5
52868,255,1
52868,8,5
52868,476,5
52868,48,5
52868,65,5
52868,284,5
52868,2024,5
52868,353,5
52868,130,5
52868,3085,5
52868,162,5
52868,1015,5
52868,804,5
52868,301,5
52868,1113,5
52868,736,5
52868,113,5
52868,90,5
52868,10,5
52868,13,5
52868,71,5
52868,14,5
52868,2097,5
52868,530,5
52868,2875,5
52868,172,5
52868,213,5
52868,3913,5
52868,5,5
52868,121,5
52868,264,5
52868,97,5
52868,2931,5
52868,59,5
52868,701,5
52868,29,5
52868,2342,5
52868,714,5
52868,1250,5
52868,782,5
52868,178,5
52868,32,5
52868,934,5
52868,154,5
52868,1624,5
52868,55,5
52868,83,5
52868,248,5
52868,125,5
52868,80,5
52868,1084,5
52868,483,5
52868,28,5
52868,2286,5
52868,177,5
52868,3948,5
52868,129,5
52868,872,5
52868,772,1
52868,271,5
52868,635,5
52868,85,5
52868,95,5
52868,4,5
52868,941,5
52868,43,5
52868,102,5
52868,180,5
52868,158,5
52868,529,5
52868,2197,5
52868,341,5
52868,576,5
52869,212,2
52869,2454,4
52869,409,4
52869,64,4
52869,982,4
52869,124,4
52869,31,4
52869,10,5
52869,123,4
52869,3450,3
52869,304,3
52869,733,3
52869,1649,4
52869,1317,3
52869,477,4
52869,136,5
52869,14,4
52869,1675,4
52869,130,3
52869,170,3
52869,2539,3
52869,199,5
52869,1567,4
52869,58,2
52869,16,4
52869,465,5
52869,1145,4
52869,2418,3
52869,86,3
52869,736,2
52869,78,4
52869,9,5
52869,265,5
52869,8,4
52869,32,4
52869,266,3
52869,227,4
52869,966,3
52869,375,4
52869,1237,4
52869,2087,3
52869,310,4
52869,1493,3
52869,195,4
52869,3204,3
52869,149,4
52869,63,4
52869,4,4
52869,1806,3
52869,515,5
52869,107,3
52869,2939,5
52869,28,3
52869,1704,1
52869,65,2
52869,2820,4
52869,885,4
52869,431,3
52869,2708,3
52869,381,5
52869,120,4
52869,5,4
52869,11,4
52869,33,3
52869,289,3
52869,38,4
52869,131,4
52869,6,4
52869,1150,4
52869,44,5
52870,371,4
52870,26,5
52870,70,3
52870,3179,5
52870,980,4
52870,3644,5
52870,1179,5
52870,890,5
52870,633,5
52870,838,4
52870,487,4
52870,441,5
52870,492,3
52870,1003,4
52870,1531,5
52870,137,5
52870,1653,5
52870,1019,5
52870,2614,5
52870,1109,1
52870,1262,4
52870,73,5
52870,54,4
52870,463,5
52870,126,5
52870,503,5
52870,1026,5
52870,1665,1
52870,2196,5
52871,3040,5
52871,34,5
52871,3017,4
52871,2776,5
52871,3297,4
52871,1846,5
52871,841,5
52872,33,4
52872,2,4
52872,41,3
52872,1265,2
52872,199,4
52872,245,3
52872,558,4
52872,1746,4
52872,586,4
52872,656,3
52872,2477,4
52872,1906,3
52872,226,4
52872,3058,4
52872,187,3
52872,239,4
52872,3498,4
52872,2756,4
52872,3060,4
52872,36,3
52872,2909,4
52872,2891,4
52872,415,4
52872,1,5
52872,207,5
52872,425,4
52872,151,3
52872,419,3
52872,51,2
52872,2519,4
52872,147,5
52872,6,3
52872,168,4
52872,1095,5
52872,711,4
52872,2019,4
52872,2319,4
52872,621,3
52872,3,5
52872,857,3
52872,1091,4
52872,2391,4
52872,665,4
52872,268,3
52872,823,5
52872,2296,4
52872,234,5
52872,91,2
52872,149,3
52872,73,4
52872,2427,4
52872,4,3
52872,2173,5
52872,1398,3
52872,340,5
52872,252,2
52872,2761,4
52872,77,3
52872,1513,4
52872,275,3
52872,312,1
52872,88,3
52872,197,4
52872,2122,4
52872,336,5
52872,221,4
52872,2351,4
52873,1585,3
52873,229,5
52873,386,5
52873,388,4
52873,2343,5
52873,66,5
52873,617,5
52873,124,5
52873,185,3
52873,45,5
52873,147,5
52873,142,4
52873,2556,4
52873,2761,5
52873,31,5
52873,67,5
52873,46,5
52873,59,5
52873,241,5
52873,150,5
52873,257,5
52873,793,4
52873,781,3
52873,681,4
52873,13,4
52873,376,3
52873,306,4
52873,10,5
52873,519,4
52873,119,4
52873,245,5
52873,577,4
52873,853,5
52873,1293,5
52873,293,2
52873,179,4
52873,506,3
52873,64,4
52873,4,5
52873,140,5
52873,3234,4
52873,278,5
52873,639,3
52873,85,5
52873,36,5
52873,1956,4
52873,34,3
52873,868,5
52873,561,3
52873,1489,4
52873,621,5
52873,33,4
52873,2571,4
52873,233,4
52873,205,4
52873,707,4
52873,11,4
52873,38,4
52873,3193,3
52873,52,3
52873,923,4
52873,56,3
52873,100,5
52873,111,4
52873,2324,4
52873,29,4
52873,845,5
52874,24,3
52874,506,4
52874,2532,4
52874,134,5
52874,153,2
52874,49,3
52874,1022,3
52874,51,4
52874,1,5
52874,183,4
52874,20,3
52874,685,3
52874,2587,4
52874,6,4
52874,1861,3
52874,2008,4
52874,17,5
52874,415,3
52874,185,4
52874,34,1
52874,1830,4
52874,1878,1
52874,56,3
52874,21,5
52874,52,4
52874,91,3
52874,2,3
52874,73,5
52874,3412,1
52874,149,3
52874,27,4
52874,356,3
52874,3777,4
52874,3031,1
52874,3,4
52874,23,4
52874,1820,2
52874,309,2
52874,18,4
52874,475,1
52875,63,4
52875,2245,4
52875,27,5
52875,669,4
52875,32,4
52875,115,4
52875,311,4
52875,20,4
52875,515,4
52875,744,4
52875,138,4
52875,11,4
52875,132,4
52875,3235,4
52875,17,4
52875,2121,4
52875,176,4
52875,45,4
52875,354,4
52875,757,5
52875,85,4
52875,1094,4
52875,1859,4
52875,516,4
52875,102,5
52875,26,4
52875,80,5
52875,3787,4
52875,306,4
52875,117,4
52875,696,4
52875,754,4
52875,93,4
52875,158,4
52875,98,4
52875,444,4
52875,601,4
52875,287,5
52875,496,4
52875,29,4
52875,114,4
52875,349,4
52875,21,4
52875,59,4
52875,94,4
52875,664,4
52875,133,4
52875,476,4
52875,278,4
52875,77,4
52875,130,4
52875,2135,4
52875,296,4
52875,326,4
52875,733,4
52875,46,4
52875,2522,4
52875,545,4
52875,304,4
52875,540,4
52875,199,4
52875,86,4
52875,205,4
52875,198,4
52875,5,4
52875,53,4
52875,255,5
52875,2124,4
52875,243,4
52875,212,4
52875,24,4
52875,100,4
52875,174,4
52875,453,4
52875,984,4
52875,184,4
52875,168,4
52875,457,4
52875,2429,4
52875,142,4
52875,489,4
52875,413,4
52875,23,4
52875,2738,4
52875,325,4
52875,407,5
52875,123,4
52875,3144,4
52875,461,4
52875,463,4
52875,672,5
52875,715,4
52875,18,4
52875,919,4
52875,335,4
52875,33,4
52875,58,4
52875,2393,4
52875,436,4
52875,41,4
52875,339,4
52875,31,4
52875,140,4
52875,43,4
52875,137,5
52875,76,4
52875,233,4
52875,10,5
52875,162,4
52875,171,4
52876,997,5
52876,649,4
52876,665,4
52876,1248,4
52876,1049,5
52876,3111,3
52876,155,4
52876,562,4
52876,725,4
52876,612,4
52876,3960,5
52876,618,4
52876,3,3
52876,3799,3
52876,3750,4
52876,729,3
52876,72,4
52876,330,4
52876,70,4
52876,1665,5
52876,528,3
52876,1918,4
52876,1246,5
52876,2754,2
52876,1360,5
52876,936,5
52876,1356,5
52876,520,3
52876,565,4
52876,510,4
52876,389,5
52876,424,3
52876,1484,3
52876,65,4
52876,134,5
52876,598,5
52876,806,3
52876,3850,3
52876,307,5
52876,1053,4
52876,1018,5
52877,2375,5
52877,1744,5
52877,11,3
52877,77,5
52877,606,5
52877,1659,5
52877,1706,4
52877,487,4
52877,82,1
52877,2211,4
52877,298,4
52877,3080,5
52877,1160,5
52877,3143,5
52877,2536,3
52877,1758,5
52877,413,5
52877,2600,5
52877,2259,2
52877,80,4
52877,170,3
52877,3833,5
52877,2228,4
52877,1191,3
52877,131,5
52877,489,5
52877,493,4
52877,19,4
52877,97,4
52877,362,4
52877,60,5
52877,547,4
52877,503,4
52877,222,4
52877,95,4
52877,2144,4
52877,424,4
52877,1003,3
52877,35,5
52877,3878,4
52877,180,4
52877,113,4
52877,194,4
52877,54,4
52877,16,4
52877,2517,5
52877,83,4
52877,989,5
52877,293,4
52877,3264,4
52877,66,4
52877,138,4
52877,2854,5
52877,2197,4
52877,3557,4
52877,2203,4
52877,162,4
52877,840,5
52877,3857,4
52877,9,2
52877,699,4
52877,1940,4
52877,1650,5
52877,3397,5
52877,1605,4
52877,3892,4
52878,2352,5
52878,39,5
52878,1075,5
52878,1,4
52878,556,5
52878,49,1
52878,24,5
52878,77,4
52878,1339,3
52878,165,5
52878,1360,4
52878,89,5
52878,84,5
52878,46,5
52878,243,5
52878,115,5
52878,3205,5
52878,5,1
52878,41,5
52878,173,5
52878,703,5
52878,578,5
52878,1795,5
52878,95,4
52878,168,5
52878,731,3
52878,967,3
52878,18,4
52878,16,5
52878,441,4
52878,612,5
52878,232,4
52878,745,4
52878,110,5
52878,488,5
52878,2923,4
52878,2513,5
52878,27,5
52878,176,5
52878,64,5
52878,499,4
52878,725,5
52878,986,3
52878,2155,3
52878,3,1
52878,705,4
52878,140,5
52878,135,5
52878,1423,2
52878,237,5
52878,1719,4
52878,4,3
52878,188,5
52878,818,5
52878,72,5
52878,300,5
52878,2034,4
52878,7,4
52878,98,5
52878,1248,4
52878,1139,4
52878,2423,4
52878,1715,4
52878,132,5
52878,31,3
52878,20,3
52878,911,4
52878,130,3
52878,205,5
52878,1810,5
52878,52,1
52878,209,5
52878,86,5
52878,67,5
52878,915,3
52878,2,5
52878,1725,3
52878,196,5
52878,2041,5
52878,860,3
52878,32,3
52878,9,5
52878,794,4
52878,1153,4
52878,55,5
52878,553,5
52878,11,5
52878,367,4
52878,848,5
52878,896,5
52878,131,1
52878,124,4
52878,650,4
52878,304,4
52878,675,5
52879,2219,2
52879,175,5
52879,292,5
52879,2719,4
52879,20,2
52879,1399,5
52879,214,5
52879,3339,3
52879,2493,5
52879,347,4
52879,1611,4
52879,918,3
52879,151,3
52879,259,4
52879,161,4
52879,376,3
52879,1716,4
52879,17,2
52879,598,3
52879,155,4
52879,428,4
52879,2458,5
52879,1155,2
52879,2239,5
52879,37,4
52879,1989,4
52879,1323,4
52879,2518,4
52879,1018,2
52879,1172,3
52879,2461,5
52879,91,3
52879,1479,4
52879,3157,5
52879,330,3
52879,163,4
52879,70,4
52879,294,4
52879,2399,4
52879,2968,4
52879,1008,4
52879,542,5
52879,492,4
52879,2309,3
52879,2645,5
52879,838,3
52879,1759,5
52879,1536,3
52879,413,1
52879,1760,4
52879,332,4
52879,340,4
52879,3627,4
52879,159,4
52879,1,2
52879,1504,5
52879,611,3
52879,2471,5
52879,362,5
52879,2291,4
52879,370,5
52879,1638,3
52879,481,5
52879,1071,5
52879,641,4
52879,7,5
52879,1246,2
52879,2947,5
52879,1456,4
52880,649,5
52880,6,4
52880,245,5
52880,648,4
52880,55,5
52880,91,5
52880,120,4
52880,772,5
52880,19,5
52880,819,5
52880,362,5
52880,3452,3
52880,44,5
52880,53,4
52880,13,5
52880,1243,4
52880,2,5
52880,151,3
52880,138,5
52880,7,5
52880,37,5
52880,479,5
52880,529,5
52880,1,5
52880,518,5
52880,36,5
52880,298,5
52880,3949,5
52880,493,4
52880,39,5
52880,14,5
52880,602,5
52880,413,5
52880,257,5
52880,113,5
52880,332,5
52880,5,5
52880,346,5
52880,576,5
52880,59,5
52880,41,4
52880,2556,5
52880,650,5
52880,89,5
52880,93,5
52880,929,5
52880,353,5
52880,8,5
52880,375,5
52880,3,1
52880,872,5
52880,68,5
52881,199,3
52881,249,4
52881,60,4
52881,289,4
52881,76,4
52881,35,5
52881,121,4
52881,304,5
52881,67,4
52881,8,3
52881,326,5
52881,119,5
52881,4,5
52881,2939,4
52881,142,5
52881,264,5
52881,5,4
52881,270,4
52881,178,5
52881,1783,4
52881,2571,4
52881,2561,4
52881,58,5
52881,10,4
52881,2821,4
52881,137,4
52881,118,4
52881,14,3
52881,28,3
52881,172,4
52881,26,3
52881,1112,3
52881,494,4
52881,530,3
52881,1084,4
52881,33,2
52881,198,4
52881,1184,4
52881,2556,4
52881,34,1
52881,3853,5
52881,131,5
52881,2403,4
52881,43,4
52881,381,4
52881,306,5
52881,2003,4
52881,57,4
52881,136,5
52881,138,5
52881,132,4
52881,64,4
52881,616,4
52881,1393,4
52881,3323,4
52881,606,5
52881,29,4
52881,1878,4
52881,94,5
52881,32,4
52881,887,4
52881,104,4
52881,529,4
52881,72,4
52881,66,5
52881,669,5
52881,13,4
52882,126,5
52882,395,4
52882,155,5
52882,2,5
52882,76,4
52882,204,4
52882,332,5
52882,529,4
52882,2309,5
52882,478,5
52882,2730,5
52882,71,3
52882,447,4
52882,602,4
52882,93,3
52882,597,3
52882,493,5
52882,37,4
52882,54,2
52882,628,5
52882,298,3
52882,345,4
52882,171,4
52882,542,5
52882,479,4
52882,293,4
52882,103,5
52882,70,5
52882,18,5
52882,413,5
52882,14,5
52882,177,5
52882,53,4
52882,4,5
52882,161,5
52882,130,5
52882,55,2
52882,23,5
52882,809,2
52882,189,5
52882,24,5
52882,97,5
52882,5,2
52882,113,2
52882,498,5
52882,288,5
52882,59,5
52882,650,5
52882,79,4
52882,19,5
52882,13,5
52882,131,4
52882,28,5
52882,362,5
52882,27,5
52882,109,5
52882,375,5
52882,43,5
52882,229,5
52882,547,4
52882,172,4
52882,292,4
52882,641,5
52882,83,5
52882,194,5
52882,29,4
52882,3833,5
52882,58,5
52882,7,5
52882,10,5
52882,1972,5
52882,321,5
52882,347,4
52882,32,5
52882,138,5
52882,48,5
52882,648,4
52883,194,4
52883,371,5
52883,706,4
52883,32,5
52883,1584,5
52883,248,5
52883,529,4
52883,312,5
52883,58,5
52883,413,5
52883,3833,5
52883,375,4
52883,361,5
52883,1704,5
52883,1571,5
52883,79,4
52883,28,4
52883,872,5
52883,109,4
52883,430,5
52883,204,5
52883,29,5
52883,125,5
52883,972,4
52883,94,4
52883,103,4
52883,257,5
52883,547,4
52883,66,4
52883,65,5
52883,1650,4
52883,131,5
52883,14,5
52883,649,5
52883,2553,4
52883,1282,4
52883,2490,4
52883,293,5
52883,2158,5
52883,597,5
52883,213,4
52883,19,5
52883,1613,4
52883,121,5
52883,13,5
52883,1207,4
52883,162,5
52883,113,5
52883,1493,4
52883,8,5
52883,1574,5
52883,1641,5
52883,180,5
52883,97,5
52883,3020,5
52883,3715,5
52883,1605,5
52883,1270,4
52884,97,4
52884,322,5
52884,3557,5
52884,1,3
52884,6,3
52884,259,3
52884,11,5
52884,45,4
52884,21,5
52884,33,4
52884,20,2
52884,8,4
52884,52,1
52884,67,5
52884,2461,5
52884,289,4
52884,60,5
52884,198,5
52884,91,3
52884,1537,4
52884,44,3
52884,1638,5
52884,17,3
52884,154,5
52884,2458,5
52884,165,5
52884,37,4
52884,447,4
52884,747,4
52884,3,2
52884,1496,5
52884,664,4
52884,3826,4
52884,376,3
52884,3070,5
52884,93,5
52884,19,3
52884,26,3
52884,27,5
52884,124,4
52884,24,5
52884,53,4
52884,38,4
52884,2403,4
52884,13,5
52884,119,5
52884,1989,5
52884,1286,4
52884,2,5
52884,49,1
52884,59,5
52884,32,4
52884,9,4
52884,1458,5
52884,764,5
52884,221,4
52884,137,5
52884,23,5
52884,723,4
52884,2399,5
52884,5,4
52884,332,3
52884,10,4
52884,248,5
52884,56,2
52884,1071,5
52884,375,4
52884,170,3
52884,89,5
52884,18,5
52884,270,5
52884,463,5
52884,7,5
52884,82,3
52884,39,5
52884,1207,2
52884,345,4
52884,29,5
52884,3295,5
52884,1758,5
52884,2219,5
52884,184,5
52884,346,4
52884,64,4
52884,110,5
52884,1536,5
52884,481,5
52884,2645,5
52884,2119,5
52884,14,5
52884,1759,5
52884,35,3
52884,1995,5
52885,1128,4
52885,3,4
52885,197,2
52885,598,4
52885,972,5
52885,20,4
52885,23,4
52885,2944,4
52885,1812,5
52885,134,5
52885,24,4
52885,3578,5
52885,51,5
52885,1593,5
52885,37,4
52885,2,5
52885,429,5
52885,747,5
52885,54,4
52885,309,5
52885,19,5
52885,755,5
52885,593,4
52885,699,5
52885,49,4
52885,21,4
52885,558,2
52885,43,5
52885,1964,5
52885,38,5
52885,39,5
52885,894,5
52885,183,5
52885,332,4
52885,2285,4
52885,292,3
52885,52,4
52885,80,4
52885,487,5
52885,480,5
52885,56,4
52885,451,4
52885,2453,5
52885,7,5
52885,1169,4
52885,2553,5
52885,368,4
52885,631,2
52885,153,5
52885,527,2
52885,2658,4
52885,17,4
52885,547,5
52885,182,5
52885,1259,4
52885,283,5
52885,1,5
52885,27,4
52885,18,4
52885,34,2
52886,3498,4
52886,542,3
52886,4,5
52886,1073,4
52886,33,5
52886,171,4
52886,1196,5
52886,230,4
52886,602,4
52886,183,4
52886,43,5
52886,1244,4
52886,153,4
52886,1530,5
52886,8,5
52886,234,5
52886,2764,5
52886,90,5
52886,557,5
52886,13,5
52886,1312,5
52886,1087,4
52886,18,5
52886,140,5
52886,233,5
52886,10,5
52886,95,4
52886,641,3
52886,37,5
52886,3739,5
52886,2561,4
52886,98,5
52886,2570,3
52886,2,5
52886,51,4
52886,258,4
52886,134,4
52886,743,5
52886,347,5
52886,736,5
52886,292,5
52886,1642,5
52886,94,5
52886,264,5
52886,354,4
52886,119,5
52886,76,4
52886,14,5
52886,332,5
52886,883,5
52886,309,4
52886,23,5
52886,7,5
52886,21,5
52886,763,5
52886,471,4
52886,1681,4
52886,121,5
52886,410,5
52886,115,5
52886,1999,4
52886,273,5
52886,100,5
52886,3563,5
52886,5,5
52886,138,5
52886,16,5
52886,669,5
52886,342,3
52886,24,5
52886,117,5
52886,133,5
52886,275,5
52886,401,4
52887,3355,1
52887,2522,1
52887,477,1
52887,1100,1
52887,336,4
52887,1838,1
52887,2995,1
52887,1150,4
52887,3198,1
52887,1600,1
52887,2016,1
52887,2539,1
52887,902,1
52887,2639,1
52887,201,1
52887,26,5
52887,2401,1
52887,2048,1
52887,3841,1
52887,3277,4
52887,1358,1
52887,2245,1
52887,2497,1
52887,3357,1
52887,665,1
52887,1607,1
52887,2121,1
52887,3537,1
52887,9,4
52887,2893,1
52888,3080,5
52888,368,5
52888,344,5
52888,297,4
52888,1005,4
52888,478,4
52888,1074,5
52888,13,5
52888,95,4
52888,43,3
52888,1064,5
52888,682,5
52888,3508,5
52888,2018,5
52888,14,5
52888,407,2
52888,8,4
52888,230,5
52888,522,5
52888,173,5
52888,3400,5
52888,55,5
52888,1381,5
52888,480,5
52888,113,5
52888,264,3
52888,71,3
52888,2,5
52888,590,5
52888,18,5
52888,21,5
52888,172,3
52888,2440,5
52888,2268,4
52888,100,3
52888,83,5
52888,58,5
52888,268,5
52888,23,5
52888,45,5
52888,2197,3
52888,2812,5
52888,3893,5
52888,2600,5
52888,2355,5
52888,97,4
52888,498,4
52888,60,4
52888,467,3
52888,869,4
52888,93,4
52888,33,5
52888,63,3
52888,10,5
52888,195,5
52888,24,5
52888,342,4
52888,410,5
52888,3524,5
52888,1441,4
52888,162,3
52888,27,5
52889,19,4
52889,264,5
52889,55,2
52889,113,4
52889,213,3
52889,161,4
52889,39,3
52889,26,3
52889,32,4
52889,83,4
52889,9,3
52889,104,5
52889,887,3
52889,11,3
52889,592,4
52889,301,4
52889,4,4
52889,5,4
52889,131,4
52889,35,4
52889,194,2
52889,271,4
52889,138,1
52889,68,4
52889,1677,2
52889,3106,3
52889,195,3
52889,325,4
52889,8,4
52889,375,3
52889,24,4
52889,82,4
52889,7,4
52889,189,4
52889,18,4
52889,23,3
52889,1117,3
52889,80,5
52889,356,3
